Id2,TRACT,BEDROOMS,meanBEDROOMS,totalHouseholds,meanHSize,totalFamilies,meanFamSize,totalAdults,married,neverMarried,totalHispanics,marriedHispanics,totalWhites,marriedWhites,workingMales,workingFemales,percent_nobachelor,percent_bachelor,percent_graduate,percent_bachelorPlus,percent_below_poverty,total_below_povertyPlus,households_1decile,households_2decile,households_3decile,households_4decile,households_5decile,households_6decile,households_7decile,households_8decile,households_9decile,households_topdecile,households_medianIncome,households_meanIncome,meanV
6037482002,4820.02,6897,2.694140625,2189,3.21,1879.0,3.52,4722.0,56.8,34.3,1868.0,46.0,256.0,66.8,1707.0,1563.0,19.3,27.1,13.1,40.3,13.7,2307.0,4.4,5.7,9.9,9.2,12.0,13.4,15.9,11.3,7.9,10.2,65976.0,89734.0,5.714072928999999
6037482101,4821.01,3866,2.545095458,1428,3.42,1186.0,3.66,3703.0,44.1,37.8,1175.0,43.6,111.0,63.1,1149.0,1304.0,17.7,19.1,9.7,28.8,15.5,1740.0,5.3,9.0,8.2,11.3,9.8,18.7,13.6,12.8,7.1,4.1,56667.0,71469.0,5.7109885920000005
6037482102,4821.02,2753,2.789260385,926,3.19,760.0,3.36,2305.0,50.0,33.2,836.0,37.3,285.0,32.3,764.0,667.0,21.0,24.6,12.5,37.1,15.0,979.0,7.1,1.9,5.5,8.7,14.6,21.4,8.6,18.4,4.1,9.6,62708.0,89489.0,6.152065845
6037482201,4822.01,2856,2.165276725,1256,3.08,912.0,3.48,2796.0,48.2,38.2,857.0,23.2,95.0,61.1,1029.0,877.0,13.7,19.8,11.8,31.5,16.0,1618.0,10.7,4.3,14.2,11.9,13.2,15.8,7.6,13.8,3.6,5.0,44487.0,72334.0,5.791838102000001
6037482202,4822.02,4067,2.4874617740000002,1486,3.23,1188.0,3.63,3628.0,51.4,31.9,832.0,34.0,91.0,25.3,1330.0,1157.0,14.7,22.3,7.6,29.9,18.2,2236.0,8.1,10.1,9.6,14.3,14.5,13.7,7.1,10.7,6.2,5.6,41967.0,68683.0,6.06110901
6037482301,4823.01,3402,2.435218325,1351,3.88,1221.0,4.0,3645.0,52.9,37.2,1027.0,51.4,558.0,11.6,1489.0,1323.0,12.2,12.4,1.4,13.8,23.2,2730.0,4.0,3.6,20.6,14.7,13.0,14.7,12.4,14.5,0.4,2.2,41453.0,59761.0,5.7875189129999995
6037482303,4823.03,3823,2.3197815530000003,1543,4.02,1336.0,4.26,4178.0,48.4,37.7,1703.0,42.1,154.0,18.2,1572.0,1269.0,16.4,11.9,2.8,14.7,21.2,3356.0,5.9,9.0,15.6,12.7,18.9,18.9,9.0,7.1,2.4,0.6,40375.0,52870.0,5.697750226
6037482304,4823.04,2250,2.275025278,968,3.77,834.0,4.02,2363.0,43.6,43.6,1391.0,35.2,106.0,34.9,984.0,879.0,11.1,10.5,1.8,12.3,27.4,2324.0,8.5,10.2,16.7,18.7,13.0,15.9,7.6,7.2,0.4,1.7,31736.0,44852.0,5.571174875
6037482401,4824.01,2454,2.42970297,988,4.17,870.0,4.39,2639.0,45.3,42.6,1324.0,42.8,31.0,22.6,1120.0,910.0,16.6,9.7,1.4,11.0,12.8,2007.0,3.2,5.9,10.3,11.7,22.0,19.7,13.9,7.5,4.3,1.5,47578.0,57358.0,5.6728990139999995
6037482402,4824.02,6103,2.702834367,2258,3.23,1776.0,3.46,5590.0,49.5,36.6,2178.0,47.1,339.0,29.8,2199.0,1836.0,19.1,16.0,7.7,23.7,9.3,3083.0,3.4,7.1,15.9,12.0,7.4,19.0,11.2,11.5,7.7,4.8,51481.0,70793.0,5.75259539
6037482502,4825.02,2505,2.667731629,825,3.8,685.0,3.93,2124.0,47.3,39.6,597.0,36.3,35.0,74.3,746.0,621.0,8.6,6.5,1.4,7.9,32.7,1874.0,4.8,11.4,13.9,14.3,17.7,16.7,9.1,5.3,3.6,3.0,39958.0,60277.0,5.591766645
6037482503,4825.03,2678,2.397493286,1029,3.97,861.0,4.22,2890.0,54.7,33.6,930.0,42.7,31.0,0.0,1136.0,847.0,13.3,5.8,2.9,8.8,26.2,2331.0,5.1,7.5,18.4,13.0,16.3,22.0,7.1,8.3,2.4,0.0,39575.0,48712.0,5.647504077000001
6037482521,4825.21,4366,2.701732673,1478,3.74,1239.0,4.01,4376.0,51.9,29.1,1854.0,42.8,337.0,32.6,1274.0,1321.0,13.7,13.4,7.5,20.9,13.8,2225.0,7.2,3.2,15.0,9.6,9.3,24.0,12.2,9.7,7.2,2.6,55000.0,67054.0,5.708010047
6037482522,4825.22,4429,2.6520958080000003,1503,3.07,1113.0,3.64,3625.0,41.3,37.7,1346.0,35.7,719.0,30.5,1156.0,1231.0,14.5,22.5,10.2,32.7,10.0,1361.0,4.3,0.5,11.6,14.6,7.7,20.2,10.5,19.4,6.3,4.8,64511.0,82524.0,5.72578754
6037482701,4827.01,3596,2.563079116,1307,3.69,1063.0,4.07,3213.0,45.8,39.3,2495.0,38.7,163.0,28.2,1204.0,1212.0,17.2,17.2,5.2,22.4,16.8,1780.0,2.0,3.7,10.2,6.7,16.7,20.2,14.2,18.7,6.2,1.5,68313.0,75082.0,5.705127286000001
6037482800,4828.0,3930,2.917594655,1277,3.46,1144.0,3.66,3207.0,52.8,35.8,1702.0,46.3,153.0,45.8,1242.0,793.0,19.5,18.8,4.1,22.9,14.5,1767.0,1.7,2.7,12.1,11.5,15.7,10.7,16.9,16.4,8.5,3.9,63924.0,82005.0,5.741739083
6037501001,5010.01,2059,2.745333333,671,4.69,603.0,4.95,2027.0,44.6,42.6,2502.0,44.1,98.0,58.2,754.0,694.0,18.9,7.2,2.1,9.3,10.1,1357.0,2.1,3.1,6.0,12.1,23.4,13.9,21.0,13.0,5.5,0.0,53523.0,68094.0,5.840706797999999
6037501002,5010.02,4107,2.844182825,1407,3.48,1161.0,3.82,3173.0,48.2,36.6,3230.0,47.8,593.0,46.2,1513.0,1266.0,28.0,17.2,4.6,21.8,6.6,1052.0,5.4,1.9,6.7,6.2,4.8,23.1,19.5,22.9,6.6,3.0,78229.0,83332.0,5.739547483
6037501200,5012.0,4437,2.8442307689999997,1531,3.5,1239.0,3.85,3195.0,41.3,40.4,2937.0,39.7,806.0,43.3,1273.0,1390.0,27.2,13.4,7.8,21.1,10.8,1050.0,3.1,3.5,6.3,9.3,9.9,17.9,12.7,23.1,9.6,4.6,74792.0,88575.0,5.713139376
6037501300,5013.0,5886,2.331089109,2525,3.01,1752.0,3.6,5047.0,37.6,40.1,4481.0,38.9,1265.0,38.0,2320.0,1830.0,29.8,20.5,5.9,26.4,5.5,1617.0,1.6,1.8,7.4,6.3,15.2,18.5,19.5,19.1,8.2,2.3,74563.0,79967.0,5.7702107510000005
6037501400,5014.0,2466,1.9665071769999998,1128,3.45,795.0,3.97,2182.0,35.2,45.3,2635.0,38.2,381.0,10.2,1185.0,849.0,16.6,8.4,8.2,16.7,19.1,2034.0,4.5,3.1,8.7,21.8,15.6,15.2,18.3,6.5,4.3,2.0,46591.0,64268.0,5.721559178
6037501501,5015.01,2707,3.069160998,868,2.73,610.0,3.3,1727.0,49.9,32.6,801.0,45.4,908.0,52.4,663.0,564.0,22.7,21.4,19.6,40.9,6.3,326.0,6.5,0.9,3.5,5.8,6.5,10.0,20.2,14.5,17.4,14.9,93036.0,127249.0,5.909277651
6037501503,5015.03,3559,1.765376984,1827,2.63,1117.0,3.22,3013.0,35.7,46.5,2529.0,35.5,916.0,38.0,1420.0,1089.0,29.4,16.3,13.6,29.9,17.7,1956.0,6.3,2.5,10.6,12.0,12.0,25.2,14.2,9.5,2.5,5.2,54635.0,68547.0,5.759863482
6037501504,5015.04,2575,1.5758873930000001,1503,2.38,802.0,3.15,2588.0,33.9,38.5,2146.0,31.0,584.0,35.4,1051.0,753.0,24.7,12.1,4.8,16.9,25.9,1995.0,7.9,14.3,13.4,9.8,19.2,16.1,6.5,7.9,2.2,2.7,37412.0,51041.0,5.763825705
6037501600,5016.0,6482,2.776017131,2267,3.05,1747.0,3.49,4770.0,42.1,48.2,3148.0,43.3,2724.0,41.0,2178.0,1812.0,22.0,14.9,17.4,32.2,11.3,1690.0,1.6,1.9,10.4,10.4,10.1,8.6,8.2,20.5,14.0,14.4,96006.0,111964.0,5.752393043
6037501700,5017.0,3625,2.79060816,1196,3.1,945.0,3.57,2421.0,50.9,35.8,1722.0,47.4,1177.0,55.7,969.0,796.0,27.0,18.6,9.3,27.9,10.5,894.0,2.8,1.4,8.1,7.1,17.7,11.7,15.0,19.9,8.4,7.8,77167.0,90146.0,5.740054156
6037501802,5018.02,2722,2.1265625,1241,2.83,902.0,3.29,2467.0,45.5,37.9,2213.0,45.5,687.0,45.0,1042.0,993.0,28.9,16.0,10.3,26.3,6.3,964.0,4.8,0.8,2.3,13.8,13.8,21.2,17.7,16.6,6.4,2.6,67208.0,76779.0,5.628971186
6037501803,5018.03,2512,1.622739018,1451,3.23,1056.0,3.71,2650.0,32.4,49.6,3061.0,31.5,327.0,37.9,1137.0,938.0,24.6,5.9,1.7,7.6,37.1,2864.0,9.2,6.4,23.8,11.7,18.0,20.7,4.8,2.1,3.2,0.0,33787.0,41135.0,5.757930471
6037501900,5019.0,3847,2.8349299930000003,1329,3.15,1073.0,3.52,2981.0,54.5,32.7,2257.0,55.0,960.0,51.8,1251.0,1229.0,25.6,11.1,6.7,17.9,6.3,904.0,3.2,7.0,3.0,7.1,14.4,16.8,9.3,29.6,9.0,0.5,71875.0,79101.0,5.789117621
6037502003,5020.03,1934,2.341404358,786,3.65,621.0,4.18,1698.0,42.9,44.7,1771.0,43.9,230.0,32.2,778.0,626.0,25.6,9.0,3.9,12.9,13.0,1299.0,4.6,5.5,6.9,9.3,17.8,22.9,17.7,13.0,2.4,0.0,56908.0,62438.0,5.674807486000001
6037502004,5020.04,2475,2.541067762,944,4.16,828.0,4.29,2455.0,43.7,41.5,2647.0,45.5,263.0,26.2,1003.0,813.0,17.6,8.3,2.6,10.9,19.9,1754.0,5.5,7.2,10.1,6.9,15.7,21.4,17.2,10.4,4.7,1.1,57708.0,62714.0,5.781492622999999
6037502005,5020.05,3208,2.446987033,1245,3.97,1112.0,4.17,3119.0,47.1,36.2,2665.0,46.5,811.0,43.5,1093.0,1035.0,28.5,10.3,3.8,14.1,10.9,2197.0,2.2,7.1,13.3,11.1,9.1,17.3,16.3,15.5,5.9,2.1,59543.0,75720.0,5.743529934
6037502100,5021.0,3736,2.342319749,1584,3.21,1080.0,3.99,3770.0,39.3,38.1,3597.0,41.6,767.0,29.5,1447.0,1235.0,18.2,9.2,2.3,11.5,8.1,1484.0,5.2,9.5,11.3,7.0,13.4,14.5,16.4,12.8,8.8,1.1,53409.0,66137.0,5.755441826
6037502200,5022.0,4913,2.618869936,1777,3.56,1357.0,4.0,4372.0,44.1,37.9,4542.0,45.4,635.0,30.6,1864.0,1314.0,22.8,8.4,3.4,11.8,9.7,2147.0,2.6,2.1,8.0,14.0,12.9,22.1,17.0,15.6,3.3,2.4,63361.0,69059.0,5.753320873
6037502301,5023.01,4098,2.889985896,1335,4.66,1228.0,4.84,4256.0,39.7,44.8,4562.0,39.8,200.0,29.5,1643.0,1375.0,23.7,6.4,3.5,10.0,7.5,2319.0,5.6,4.8,2.9,9.7,13.9,22.5,13.6,10.9,6.3,9.8,66601.0,86512.0,5.77791178
6037502302,5023.02,1657,2.108142494,750,4.41,650.0,4.66,1967.0,36.1,48.0,2316.0,36.6,132.0,28.0,677.0,607.0,14.3,5.1,3.8,8.9,22.7,1944.0,5.9,8.7,14.5,13.5,16.3,24.9,5.9,3.7,4.5,2.1,40000.0,62274.0,5.674337406
6037502402,5024.02,2905,2.9552390639999997,937,3.89,813.0,3.94,2487.0,46.7,39.0,2603.0,46.4,161.0,49.1,896.0,983.0,21.5,9.7,2.0,11.7,8.9,944.0,3.0,3.8,5.3,5.7,12.4,20.8,19.5,19.6,7.8,2.0,73920.0,80428.0,5.864609744
6037502500,5025.0,2461,2.213129496,1081,3.67,826.0,4.38,2615.0,43.6,37.6,2838.0,45.8,259.0,21.2,1055.0,946.0,21.8,2.3,2.3,4.6,18.3,1693.0,4.5,12.4,13.0,15.8,10.0,13.7,14.5,11.5,2.0,2.6,37076.0,56703.0,5.730421581
6037502601,5026.01,5514,2.972506739,1794,4.02,1436.0,4.57,4681.0,45.7,40.3,5481.0,45.1,379.0,44.1,2004.0,1804.0,22.4,8.6,1.7,10.3,5.5,1903.0,0.9,1.7,6.6,5.2,12.9,27.4,23.5,14.5,5.9,1.2,69659.0,75836.0,5.683716267
6037502602,5026.02,3010,2.218128224,1340,3.41,1008.0,4.13,2763.0,40.2,42.5,3164.0,39.0,317.0,58.4,1252.0,1105.0,22.8,6.9,2.7,9.6,7.6,1418.0,6.3,5.9,8.4,8.4,15.4,28.2,10.3,13.4,2.8,0.8,51674.0,59897.0,5.774109069
6037502700,5027.0,4962,2.509863429,1823,3.53,1503.0,3.95,4077.0,38.0,39.8,4285.0,39.9,446.0,24.2,1365.0,1290.0,21.0,8.8,4.9,13.6,8.0,2069.0,4.4,5.8,12.2,8.4,15.9,15.1,14.3,20.5,2.5,0.9,52106.0,68252.0,5.720417553
6037502801,5028.01,5166,2.858882125,1761,3.93,1417.0,4.53,4584.0,50.2,36.7,4156.0,48.6,737.0,59.2,1895.0,1637.0,26.8,11.4,3.6,15.0,12.3,1902.0,1.2,4.6,7.9,3.4,14.4,16.9,17.1,21.7,8.0,4.9,77379.0,88632.0,5.704420282999999
6037502802,5028.02,1713,1.614514609,1016,2.22,495.0,3.23,1616.0,31.8,32.6,1120.0,23.6,276.0,41.3,377.0,529.0,21.0,10.9,5.1,16.0,18.9,1262.0,8.3,17.7,21.2,10.8,9.1,17.4,4.2,8.4,3.0,0.0,27339.0,42097.0,5.758681762
6037502901,5029.01,4478,3.05665529,1386,3.95,1115.0,4.22,3746.0,44.6,38.0,3171.0,46.6,959.0,38.4,1384.0,1319.0,25.3,12.9,2.6,15.6,7.4,1094.0,3.2,2.7,4.5,6.6,5.2,19.6,24.1,25.8,7.1,1.2,85417.0,85287.0,5.710130776000001
6037502902,5029.02,2658,2.760124611,944,4.56,813.0,4.88,2598.0,42.7,45.2,2979.0,43.3,311.0,29.3,1106.0,712.0,19.6,6.8,1.2,8.0,30.9,2328.0,3.5,5.6,13.8,12.1,16.5,19.8,12.3,11.7,2.0,2.8,46722.0,61593.0,5.6679607789999995
6037503000,5030.0,3163,2.38897281,1255,4.6,1095.0,4.76,3340.0,42.5,45.5,3977.0,43.3,178.0,23.0,1299.0,1191.0,16.0,6.5,2.7,9.2,21.9,3457.0,4.2,0.8,15.9,12.2,21.4,27.3,8.4,9.9,0.0,0.0,48783.0,52149.0,5.697300012
6037503103,5031.03,3399,2.830141549,1132,4.81,1044.0,4.81,3215.0,47.7,40.8,3291.0,47.9,470.0,57.4,1470.0,1174.0,17.7,10.0,3.3,13.3,9.8,2151.0,3.1,1.1,4.9,9.0,14.3,25.6,8.7,19.8,7.5,5.9,70259.0,88265.0,5.68152088
6037503104,5031.04,1756,2.836833603,588,4.39,527.0,4.46,1581.0,52.7,33.7,1540.0,52.0,301.0,55.5,797.0,442.0,19.2,5.2,3.6,8.9,20.0,1120.0,2.9,1.0,14.1,11.6,9.2,23.6,17.0,13.8,5.6,1.2,57083.0,67939.0,5.817423842
6037503105,5031.05,2244,2.139180172,1036,4.02,865.0,4.19,2654.0,44.7,41.0,2354.0,44.8,565.0,38.9,971.0,910.0,27.8,9.5,4.6,14.1,14.5,1305.0,4.5,2.8,6.9,9.8,12.6,20.8,18.6,18.4,1.7,3.6,67232.0,81297.0,5.750010167999999
6037503106,5031.06,2674,2.448717949,1018,3.33,823.0,3.72,2276.0,42.9,35.3,1912.0,38.3,658.0,53.0,940.0,707.0,31.2,8.9,1.1,9.9,5.7,1478.0,4.4,3.0,12.9,18.1,7.7,25.6,9.9,11.9,3.8,2.7,51087.0,62873.0,5.755036176
6037503201,5032.01,3763,3.252376837,1104,3.75,957.0,3.99,2802.0,46.5,37.6,2014.0,41.0,1025.0,60.5,896.0,869.0,26.2,16.3,5.1,21.4,6.9,1018.0,2.3,6.3,7.0,8.2,12.3,15.7,14.7,23.7,5.3,4.6,71571.0,78168.0,5.644489974
6037503202,5032.02,3574,2.693293142,1307,3.73,1141.0,3.88,3201.0,42.5,39.9,2761.0,43.2,684.0,37.7,1373.0,955.0,24.2,8.3,4.8,13.1,16.5,1761.0,3.7,7.4,13.3,7.8,6.0,17.5,13.7,21.3,9.2,0.0,65797.0,73699.0,5.787528964
6037503301,5033.01,3183,2.930939227,1038,2.96,728.0,3.66,2084.0,50.7,32.1,1476.0,48.8,895.0,48.5,792.0,938.0,29.0,10.1,10.1,20.2,11.4,567.0,8.7,1.9,6.0,3.6,8.4,14.5,23.5,19.9,9.5,4.0,81477.0,85289.0,5.781683674
6037503302,5033.02,4510,2.39511418,1838,3.6,1501.0,3.93,4233.0,52.5,36.8,3799.0,48.1,966.0,56.7,1796.0,1453.0,20.6,11.4,3.4,14.8,10.4,2702.0,2.6,3.3,6.0,16.6,11.2,19.2,17.0,17.8,4.1,2.2,60833.0,73080.0,5.69537562
6037503402,5034.02,4259,2.953536755,1366,3.15,1086.0,3.63,2725.0,54.3,32.8,1950.0,50.9,1283.0,58.2,1227.0,995.0,32.7,20.0,10.9,30.8,4.5,872.0,3.4,2.9,4.7,5.6,11.5,17.8,9.2,31.1,11.1,2.7,87273.0,88754.0,5.776018556
6037503501,5035.01,4991,2.39606337,1994,3.36,1559.0,3.85,4188.0,45.3,38.2,3607.0,44.3,1243.0,48.6,1741.0,1486.0,22.5,17.1,7.1,24.2,16.7,2439.0,8.6,3.6,7.8,7.3,15.5,17.4,12.0,18.5,7.6,1.8,55347.0,70819.0,5.728920945
6037503502,5035.02,3748,2.9009287930000003,1242,3.33,1001.0,3.63,2780.0,41.3,38.3,2012.0,35.5,1086.0,45.8,1196.0,894.0,35.3,9.4,6.3,15.6,10.7,1236.0,3.5,4.6,11.8,3.9,7.4,24.6,16.3,22.9,5.0,0.0,70987.0,74267.0,5.733536492000001
6037503601,5036.01,3843,3.165568369,1187,3.39,980.0,3.63,2865.0,47.0,35.2,1656.0,45.8,1516.0,44.1,985.0,1049.0,23.6,14.1,11.9,25.9,2.9,839.0,1.3,2.2,6.2,2.9,20.0,12.4,11.2,28.0,10.0,5.8,87434.0,96111.0,5.839501176000001
6037503602,5036.02,4306,3.520850368,1223,3.14,1003.0,3.46,2830.0,55.2,27.9,1129.0,62.9,1520.0,51.2,920.0,901.0,20.2,27.8,15.0,42.8,7.1,580.0,4.9,4.3,4.5,4.6,7.3,14.7,15.0,13.9,16.2,14.6,89596.0,113210.0,5.806352072999999
6037503702,5037.02,4935,2.8542510119999998,1625,3.18,1247.0,3.64,3498.0,53.1,32.6,2181.0,53.9,1889.0,52.1,1534.0,1082.0,35.0,10.0,4.1,14.1,11.3,1342.0,2.2,6.5,8.1,6.4,11.0,20.1,14.8,20.7,6.7,3.5,69712.0,84367.0,5.780096116
6037503703,5037.03,8269,2.6873578160000005,2919,2.68,2140.0,3.17,5759.0,59.5,25.8,1334.0,46.4,1948.0,56.7,2039.0,1769.0,19.2,25.3,18.8,44.1,6.3,1484.0,4.9,3.9,14.5,4.4,8.4,15.1,8.0,21.9,12.1,6.9,73245.0,96634.0,5.7948076660000005
6037503801,5038.01,3491,2.831305758,1226,3.45,1091.0,3.59,2655.0,55.5,32.0,1303.0,49.1,1276.0,58.1,979.0,1043.0,28.4,13.6,10.1,23.7,8.1,1011.0,2.0,2.6,9.4,5.8,8.9,12.6,21.3,25.0,8.7,3.8,89205.0,97519.0,5.767260772
6037503802,5038.02,4699,2.879289216,1581,3.19,1193.0,3.66,3528.0,50.1,35.6,1686.0,46.2,1346.0,47.0,1336.0,1122.0,27.0,21.6,9.6,31.3,10.7,1273.0,2.6,1.3,9.2,4.3,14.2,16.8,14.5,26.8,6.9,3.4,76555.0,83272.0,5.900061007000001
6037503901,5039.01,2663,3.2436053589999996,821,3.56,676.0,4.07,2044.0,54.3,29.3,1043.0,52.4,765.0,53.5,755.0,717.0,32.9,16.8,4.9,21.8,3.9,438.0,3.0,2.7,8.0,6.6,6.9,11.4,19.5,21.9,11.1,8.8,86169.0,103365.0,5.921272339
6037503902,5039.02,4174,2.998563218,1346,3.28,1126.0,3.54,3001.0,56.8,31.0,1583.0,51.0,1323.0,64.4,1174.0,968.0,27.2,17.5,6.5,24.0,3.6,878.0,4.4,1.8,4.4,5.2,13.7,9.0,17.8,18.1,15.8,10.0,89826.0,102514.0,5.783983401
6037504001,5040.01,2989,2.548167093,1148,3.25,777.0,3.98,2591.0,29.9,61.7,1511.0,38.6,2731.0,24.9,1430.0,1372.0,31.1,14.7,17.3,32.0,9.2,834.0,3.1,6.4,7.6,10.5,8.2,25.7,5.7,21.3,5.3,6.3,70039.0,88640.0,5.81235841
6037504002,5040.02,4689,3.0,1478,3.38,1232.0,3.76,3226.0,51.5,33.6,1503.0,58.2,1926.0,47.5,1290.0,1176.0,28.4,16.2,14.2,30.4,6.0,621.0,3.5,4.3,3.0,4.1,14.7,12.9,22.9,16.8,11.4,6.4,82500.0,99115.0,5.775462502000001
6037504101,5041.01,3792,2.68175389,1396,3.74,1007.0,4.48,3639.0,46.5,39.7,2808.0,43.1,823.0,51.6,1444.0,1091.0,26.4,7.6,2.6,10.1,14.6,1601.0,4.0,10.5,9.0,11.5,9.0,18.0,18.3,13.1,4.2,2.5,60568.0,65218.0,5.687656932
6037530101,5301.01,3546,1.8932194340000001,1781,3.01,1254.0,3.74,3570.0,42.2,44.5,3767.0,39.8,436.0,39.4,1183.0,1035.0,16.4,8.6,3.3,11.8,19.4,2811.0,4.7,10.8,28.4,16.7,6.3,18.5,7.6,6.6,0.4,0.0,30665.0,41111.0,5.714473992
6037530102,5301.02,3726,2.051762115,1737,2.91,1065.0,3.8,3779.0,30.9,41.3,3303.0,32.9,853.0,17.7,1310.0,1068.0,17.3,8.9,3.0,11.9,17.0,2178.0,4.6,12.7,15.0,12.4,15.2,12.2,12.1,13.6,1.3,0.7,41509.0,53759.0,5.626518462999999
6037530202,5302.02,3434,2.56651719,1261,3.57,1015.0,4.05,3176.0,41.2,41.3,3361.0,42.0,199.0,24.6,1102.0,1250.0,16.8,10.0,7.1,17.1,7.3,1248.0,1.3,1.7,13.0,9.3,13.4,17.9,12.0,18.3,9.3,3.9,64196.0,80732.0,5.769948908
6037530203,5302.03,2414,2.0423011840000003,938,2.93,624.0,3.81,1792.0,34.1,43.2,1733.0,30.8,215.0,26.5,720.0,647.0,14.3,10.9,2.5,13.4,8.7,1205.0,2.0,5.3,14.4,17.7,17.6,14.0,10.2,15.6,3.2,0.0,41600.0,58225.0,5.717309947
6037530204,5302.04,2642,2.088537549,1164,3.41,985.0,3.63,2412.0,44.2,43.8,2493.0,41.9,110.0,28.2,989.0,696.0,19.6,14.8,3.3,18.0,21.6,1967.0,3.9,8.5,19.2,6.8,16.8,18.4,12.3,10.8,2.1,1.3,42232.0,56088.0,5.688165324
6037530301,5303.01,1376,2.110429448,597,3.96,433.0,4.75,1455.0,31.5,55.3,1771.0,30.3,85.0,51.8,627.0,503.0,9.7,7.3,1.0,8.2,20.8,1279.0,7.7,8.5,14.7,9.2,9.0,29.6,10.7,8.7,1.0,0.7,50469.0,54670.0,5.650202252000001
6037530302,5303.02,3891,2.056553911,1851,3.66,1538.0,3.96,4574.0,38.3,45.6,5236.0,38.2,108.0,15.7,1821.0,1711.0,14.5,10.5,2.0,12.5,17.3,3672.0,4.9,5.5,12.6,10.4,15.8,26.6,13.5,5.6,2.9,2.2,50411.0,60324.0,5.660394447000001
6037530400,5304.0,3105,2.384792627,1232,3.23,867.0,4.06,2415.0,36.9,48.9,2178.0,34.8,39.0,33.3,782.0,843.0,15.0,13.8,4.0,17.8,29.5,1846.0,12.1,16.3,19.2,9.9,8.6,6.8,15.9,7.0,4.2,0.0,27143.0,47180.0,5.694192
6037530500,5305.0,2649,2.160685155,1186,3.5,855.0,4.18,2574.0,31.8,47.5,3273.0,31.6,22.0,0.0,960.0,971.0,12.6,9.8,0.1,9.9,32.8,2814.0,10.5,19.0,18.2,11.4,11.2,14.0,7.0,5.0,3.0,0.8,26556.0,43260.0,5.672694964
6037530601,5306.01,2046,2.255788313,881,4.29,721.0,4.71,2207.0,33.5,52.5,2688.0,33.9,35.0,0.0,941.0,772.0,21.0,6.1,2.0,8.2,22.9,2286.0,0.5,9.6,14.3,11.9,10.1,25.9,16.3,9.2,2.2,0.0,51750.0,56779.0,5.729183314
6037530602,5306.02,1038,2.595,388,3.65,262.0,4.27,900.0,39.6,44.6,1085.0,39.1,15.0,20.0,425.0,317.0,21.8,8.1,0.0,8.1,13.6,636.0,12.4,4.9,8.5,9.5,10.3,16.5,19.8,12.4,5.7,0.0,51932.0,59829.0,5.690865593
6037530700,5307.0,1236,2.1164383559999997,548,4.16,446.0,4.57,1499.0,37.0,49.4,1752.0,38.0,9.0,33.3,655.0,519.0,17.9,6.2,1.3,7.5,22.7,1238.0,1.5,3.5,14.2,10.8,25.5,21.0,10.0,11.5,0.7,1.3,47656.0,55109.0,5.693949184
6037530801,5308.01,3579,2.266624446,1463,3.82,1220.0,4.17,3125.0,39.4,44.8,4040.0,37.5,184.0,77.2,1368.0,1148.0,11.4,7.8,3.4,11.1,33.1,3483.0,6.1,6.4,19.0,6.7,20.3,20.0,10.8,7.2,1.8,1.7,43337.0,52340.0,5.743515994
6037530802,5308.02,2218,2.324947589,847,4.02,692.0,4.4,1922.0,38.2,46.1,2576.0,38.8,16.0,25.0,1056.0,604.0,17.8,5.7,1.7,7.3,23.7,1733.0,3.0,5.0,15.5,16.2,12.4,27.4,11.3,7.8,0.7,0.8,48669.0,52868.0,5.799450069
6037531000,5310.0,3038,2.128941836,1310,4.07,1148.0,4.36,3189.0,47.3,43.8,3967.0,47.8,48.0,52.1,1557.0,1181.0,17.5,4.0,1.2,5.2,19.2,2820.0,6.5,8.9,12.7,13.1,17.0,15.6,16.3,6.4,3.4,0.0,42132.0,52545.0,5.719763098
6037531101,5311.01,2495,1.9266409269999998,1215,3.66,911.0,4.18,2635.0,40.6,44.4,3379.0,41.3,29.0,0.0,1328.0,898.0,12.6,4.6,1.0,5.6,29.6,3009.0,11.5,8.6,19.8,12.5,14.3,21.2,9.5,1.2,0.7,0.7,32154.0,41124.0,5.670220859
6037531102,5311.02,1932,2.081896552,879,3.7,639.0,4.46,2094.0,40.4,37.3,2522.0,40.8,70.0,31.4,924.0,747.0,18.3,6.1,1.3,7.4,29.9,1893.0,10.2,15.5,14.0,9.7,11.6,13.5,13.9,10.6,1.0,0.0,35724.0,47919.0,5.734685986000001
6037531202,5312.02,2345,1.936416185,1121,3.78,921.0,4.26,2597.0,43.5,40.8,3240.0,44.1,50.0,0.0,1246.0,811.0,9.6,1.9,1.2,3.0,22.9,2401.0,6.8,6.2,14.4,14.8,15.6,27.4,10.2,2.9,1.8,0.0,42869.0,45799.0,5.679339187
6037531301,5313.01,2809,2.100972326,1301,4.21,1096.0,4.51,2985.0,38.3,48.5,4068.0,38.6,47.0,23.4,1462.0,923.0,8.4,4.0,1.5,5.5,37.0,4001.0,10.5,5.3,20.8,21.7,11.9,14.3,8.4,7.1,0.0,0.0,31142.0,40828.0,5.674784795
6037531302,5313.02,3535,2.197016781,1507,4.5,1306.0,4.63,3805.0,39.0,51.5,4876.0,39.1,81.0,37.0,1842.0,1438.0,11.8,3.3,1.1,4.5,31.0,4420.0,9.4,8.3,19.5,9.9,12.0,21.2,10.6,7.3,1.9,0.0,38875.0,47233.0,5.674038459
